time_s,accel_corrected_m_s2,vel_m_s,disp_m
13.0200,-0.897444,0.072498,-0.085771
13.0300,-0.789686,0.064062,-0.085089
13.0400,-0.566715,0.057280,-0.084482
13.0500,-0.657994,0.051157,-0.083940
13.0600,-0.603968,0.044847,-0.083460
13.0700,-0.223707,0.040709,-0.083032
13.0800,-0.148151,0.038849,-0.082634
13.0900,0.058794,0.038403,-0.082248
13.1000,-0.106041,0.038166,-0.081865
13.1100,0.225021,0.038761,-0.081480
13.1200,0.166724,0.040720,-0.081083
13.1300,0.463097,0.043869,-0.080660
13.1400,0.558816,0.048979,-0.080196
13.1500,0.702592,0.055286,-0.079674
13.1600,0.709721,0.062347,-0.079086
13.1700,0.512275,0.068457,-0.078432
13.1800,0.071946,0.071378,-0.077733
13.1900,0.061064,0.072043,-0.077016
13.2000,-0.133436,0.071681,-0.076297
13.2100,0.223678,0.072133,-0.075578
13.2200,0.294555,0.074724,-0.074844
13.2300,0.216400,0.077279,-0.074084
13.2400,0.416299,0.080442,-0.073295
13.2500,0.215003,0.083599,-0.072475
13.2600,0.066450,0.085006,-0.071632
13.2700,-0.111115,0.084783,-0.070783
13.2800,-0.136507,0.083544,-0.069942
13.2900,0.125438,0.083489,-0.069106
13.3000,0.481517,0.086524,-0.068256
13.3100,0.380801,0.090835,-0.067370
13.3200,-0.181704,0.091831,-0.066456
13.3300,-0.491464,0.088465,-0.065555
13.3400,0.267151,0.087344,-0.064676
13.3500,0.079876,0.089079,-0.063794
13.3600,0.177710,0.090367,-0.062896
13.3700,-0.086906,0.090821,-0.061990
13.3800,-0.032084,0.090226,-0.061085
13.3900,0.188744,0.091009,-0.060179
13.4000,0.415070,0.094028,-0.059254
13.4100,0.785755,0.100032,-0.058284
13.4200,0.586795,0.106895,-0.057249
13.4300,0.441438,0.112036,-0.056154
13.4400,0.853213,0.118509,-0.055002
13.4500,0.697646,0.126264,-0.053778
13.4600,0.553437,0.132519,-0.052484
13.4700,0.479763,0.137685,-0.051133
13.4800,0.731392,0.143741,-0.049726
13.4900,0.536004,0.150078,-0.048257
13.5000,0.573683,0.155626,-0.046728
13.5100,0.427136,0.160630,-0.045147
13.5200,0.281859,0.164175,-0.043523
13.5300,0.252929,0.166849,-0.041868
13.5400,-0.015905,0.168034,-0.040193
13.5500,-0.232761,0.166791,-0.038519
13.5600,-0.670959,0.162272,-0.036874
13.5700,-0.684258,0.155496,-0.035285
13.5800,-0.675508,0.148698,-0.033764
13.5900,-0.779658,0.141422,-0.032313
13.6000,-0.367453,0.135686,-0.030928
13.6100,-0.846715,0.129615,-0.029601
13.6200,-0.488602,0.122939,-0.028338
13.6300,0.022737,0.120609,-0.027121
13.6400,-0.063954,0.120403,-0.025916
13.6500,-0.112363,0.119522,-0.024716
13.6600,-0.326696,0.117326,-0.023532
13.6700,-0.489610,0.113245,-0.022379
13.6800,-0.470087,0.108446,-0.021270
13.6900,-0.820898,0.101991,-0.020218
13.7000,-0.984318,0.092965,-0.019244
13.7100,-0.487289,0.085607,-0.018351
13.7200,0.148992,0.083916,-0.017503
13.7300,0.025014,0.084786,-0.016660
13.7400,-0.376288,0.083030,-0.015820
13.7500,-0.241747,0.079939,-0.015006
13.7600,0.381087,0.080636,-0.014203
13.7700,0.547639,0.085280,-0.013373
13.7800,0.285954,0.089448,-0.012500
13.7900,0.408665,0.092921,-0.011588
13.8000,0.517664,0.097552,-0.010635
13.8100,0.229972,0.101291,-0.009641
13.8200,0.278874,0.103835,-0.008615
13.8300,0.273393,0.106596,-0.007563
13.8400,0.314567,0.109536,-0.006483
13.8500,0.524410,0.113731,-0.005366
13.8600,0.436175,0.118534,-0.004205
13.8700,0.395479,0.122692,-0.002999
13.8800,0.420510,0.126772,-0.001752
13.8900,0.291042,0.130330,-0.000466
13.9000,0.395677,0.133763,0.000854
13.9100,0.508669,0.138285,0.002215
13.9200,0.398980,0.142823,0.003620
13.9300,-0.009175,0.144772,0.005058
13.9400,-0.642119,0.141516,0.006490
13.9500,-0.867050,0.133970,0.007867
13.9600,-0.754154,0.125864,0.009166
13.9700,-0.289203,0.120647,0.010399
13.9800,-0.543564,0.116483,0.011584
13.9900,-0.634264,0.110594,0.012720
14.0000,-1.185077,0.101498,0.013780
14.0100,-1.452373,0.088310,0.014729
14.0200,-1.414434,0.073976,0.015541
14.0300,-1.424598,0.059781,0.016210
14.0400,-0.883383,0.048241,0.016750
14.0500,-0.382039,0.041914,0.017200
14.0600,-0.328582,0.038361,0.017602
14.0700,-0.400032,0.034718,0.017967
14.0800,-0.555191,0.029942,0.018291
14.0900,-0.513587,0.024598,0.018563
14.1000,-0.509376,0.019483,0.018784
14.1100,-0.661520,0.013629,0.018949
14.1200,-0.691822,0.006862,0.019052
14.1300,-0.751476,-0.000355,0.019084
14.1400,-0.453683,-0.006380,0.019050
14.1500,0.054466,-0.008376,0.018977
14.1600,0.584575,-0.005181,0.018909
14.1700,0.587848,0.000681,0.018886
14.1800,0.523095,0.006236,0.018921
14.1900,1.165832,0.014680,0.019026
14.2000,1.567764,0.028348,0.019241
14.2100,1.513498,0.043755,0.019601
14.2200,1.301335,0.057829,0.020109
14.2300,1.119843,0.069935,0.020748
14.2400,1.043843,0.080753,0.021501
14.2500,1.143467,0.091690,0.022364
14.2600,0.979095,0.102302,0.023334
14.2700,1.056140,0.112479,0.024407
14.2800,0.846341,0.121991,0.025580
14.2900,0.466986,0.128558,0.026833
14.3000,0.210545,0.131945,0.028135
14.3100,-0.070298,0.132646,0.029458
14.3200,-0.526447,0.129663,0.030770
14.3300,-0.917750,0.122442,0.032030
14.3400,-1.181385,0.111946,0.033202
14.3500,-0.704569,0.102516,0.034274
14.3600,-0.400549,0.096991,0.035272
14.3700,-0.411869,0.092929,0.036221
14.3800,-0.770428,0.087017,0.037121
14.3900,-1.087136,0.077729,0.037945
14.4000,-1.366148,0.065463,0.038661
14.4100,-1.337462,0.051945,0.039248
14.4200,-1.073845,0.039888,0.039707
14.4300,-0.652488,0.031257,0.040063
14.4400,-0.605036,0.024969,0.040344
14.4500,-0.821807,0.017835,0.040558
14.4600,-0.825379,0.009599,0.040695
14.4700,-1.091763,0.000013,0.040743
14.4800,-0.792655,-0.009409,0.040696
14.4900,-0.593435,-0.016339,0.040568
14.5000,-0.753656,-0.023075,0.040370
14.5100,-1.164413,-0.032665,0.040092
14.5200,-0.734466,-0.042160,0.039718
14.5300,-0.563269,-0.048648,0.039264
14.5400,-0.705671,-0.054993,0.038745
14.5500,-0.625160,-0.061647,0.038162
14.5600,0.055544,-0.064495,0.037531
14.5700,-0.243820,-0.065437,0.036882
14.5800,0.384850,-0.064731,0.036231
14.5900,0.743027,-0.059092,0.035612
14.6000,0.840726,-0.051173,0.035061
14.6100,0.854414,-0.042698,0.034591
14.6200,0.712553,-0.034863,0.034203
14.6300,0.738613,-0.027607,0.033891
14.6400,0.747898,-0.020174,0.033652
14.6500,0.676838,-0.013051,0.033486
14.6600,0.442356,-0.007455,0.033383
14.6700,0.433931,-0.003073,0.033331
14.6800,0.476234,0.001478,0.033323
14.6900,0.172263,0.004720,0.033354
14.7000,0.033896,0.005751,0.033406
14.7100,-0.275863,0.004541,0.033458
14.7200,-0.421229,0.001056,0.033486
14.7300,-0.925355,-0.005677,0.033463
14.7400,-1.117734,-0.015893,0.033355
14.7500,-0.994133,-0.026452,0.033143
14.7600,-1.018456,-0.036515,0.032828
14.7700,-0.907387,-0.046144,0.032415
14.7800,-0.692149,-0.054142,0.031913
14.7900,-0.384872,-0.059527,0.031345
14.8000,-0.242520,-0.062664,0.030734
14.8100,0.067193,-0.063541,0.030103
14.8200,0.372484,-0.061342,0.029479
14.8300,0.439506,-0.057282,0.028886
14.8400,0.674975,-0.051710,0.028341
14.8500,0.629664,-0.045187,0.027856
14.8600,0.367668,-0.040200,0.027429
14.8700,0.340913,-0.036657,0.027045
14.8800,0.339435,-0.033255,0.026695
14.8900,0.332877,-0.029894,0.026380
14.9000,0.188143,-0.027289,0.026094
14.9100,0.269973,-0.024998,0.025832
14.9200,0.449631,-0.021400,0.025600
14.9300,0.634335,-0.015980,0.025413
14.9400,0.521768,-0.010200,0.025282
14.9500,0.530020,-0.004941,0.025207
14.9600,0.271111,-0.000935,0.025177
14.9700,0.292519,0.001883,0.025182
14.9800,0.582236,0.006257,0.025223
14.9900,0.530437,0.011820,0.025313
15.0000,0.034075,0.014643,0.025445
15.0100,-0.328646,0.013170,0.025585
15.0200,-0.162211,0.010716,0.025704
15.0300,-0.233080,0.008739,0.025801
15.0400,-0.151258,0.006817,0.025879
15.0500,-0.190358,0.005109,0.025939
15.0600,0.133502,0.004825,0.025988
15.0700,0.384038,0.007413,0.026049
15.0800,1.101942,0.014843,0.026161
15.0900,1.040640,0.025556,0.026363
15.1000,0.807463,0.034796,0.026665
15.1100,0.806264,0.042865,0.027053
15.1200,0.419167,0.048992,0.027512
15.1300,0.201928,0.052097,0.028018
15.1400,-0.135178,0.052431,0.028540
15.1500,-0.110217,0.051204,0.029058
15.1600,-0.235016,0.049478,0.029562
15.1700,-0.104163,0.047782,0.030048
15.1800,-0.231169,0.046105,0.030518
15.1900,-0.398119,0.042959,0.030963
15.2000,-0.473487,0.038601,0.031371
15.2100,-0.233617,0.035065,0.031739
15.2200,0.055995,0.034177,0.032085
15.2300,-0.062513,0.034145,0.032427
15.2400,-0.411941,0.031772,0.032756
15.2500,-0.388309,0.027771,0.033054
15.2600,-0.082183,0.025419,0.033320
15.2700,0.003294,0.025024,0.033572
15.2800,0.090298,0.025492,0.033825
15.2900,0.166634,0.026777,0.034086
15.3000,-0.238334,0.026418,0.034352
15.3100,0.313986,0.026797,0.034618
15.3200,0.280055,0.029767,0.034901
15.3300,0.277662,0.032555,0.035213
15.3400,0.461592,0.036252,0.035557
15.3500,0.172182,0.039421,0.035935
15.3600,-0.148768,0.039538,0.036330
15.3700,0.126449,0.039426,0.036725
15.3800,-0.154838,0.039284,0.037118
15.3900,-0.053061,0.038245,0.037506
15.4000,-0.304563,0.036456,0.037879
15.4100,-0.307854,0.033394,0.038229
15.4200,-0.224860,0.030731,0.038549
15.4300,-0.520117,0.027006,0.038838
15.4400,-0.324571,0.022783,0.039087
15.4500,-0.400377,0.019158,0.039297
15.4600,-0.264462,0.015834,0.039472
15.4700,-0.431013,0.012356,0.039612
15.4800,-0.639002,0.007006,0.039709
15.4900,-0.513170,0.001245,0.039751
15.5000,-0.334077,-0.002991,0.039742
15.5100,-0.353335,-0.006428,0.039695
15.5200,0.022620,-0.008082,0.039622
15.5300,0.184400,-0.007047,0.039547
15.5400,0.482310,-0.003713,0.039493
15.5500,0.536738,0.001382,0.039481
15.5600,0.379039,0.005961,0.039518
15.5700,0.309376,0.009403,0.039595
15.5800,0.254092,0.012221,0.039703
15.5900,-0.062854,0.013177,0.039830
15.6000,-0.177484,0.011975,0.039955
15.6100,-0.287445,0.009650,0.040064
15.6200,-0.358231,0.006422,0.040144
15.6300,-0.292360,0.003169,0.040192
15.6400,-0.286322,0.000276,0.040209
15.6500,-0.297137,-0.002642,0.040197
15.6600,-0.314585,-0.005700,0.040156
15.6700,-0.124084,-0.007894,0.040088
15.6800,-0.354051,-0.010284,0.039997
15.6900,0.004037,-0.012034,0.039885
15.7000,-0.075182,-0.012390,0.039763
15.7100,-0.157439,-0.013553,0.039633
15.7200,-0.422671,-0.016454,0.039483
15.7300,-0.608458,-0.021609,0.039293
15.7400,-0.520816,-0.027256,0.039049
15.7500,-0.608851,-0.032904,0.038748
15.7600,-0.725064,-0.039574,0.038385
15.7700,-0.792807,-0.047163,0.037952
15.7800,-0.485381,-0.053554,0.037448
15.7900,-0.334721,-0.057654,0.036892
15.8000,-0.561246,-0.062134,0.036293
15.8100,-0.266063,-0.066271,0.035651
15.8200,0.006719,-0.067567,0.034982
15.8300,-0.074436,-0.067906,0.034305
15.8400,0.082120,-0.067868,0.033626
15.8500,0.312775,-0.065893,0.032957
15.8600,0.234193,-0.063158,0.032312
15.8700,0.795954,-0.058008,0.031706
15.8800,0.914957,-0.049453,0.031169
15.8900,0.806409,-0.040846,0.030717
15.9000,0.663031,-0.033499,0.030345
15.9100,0.469104,-0.027838,0.030039
15.9200,0.136505,-0.024810,0.029775
15.9300,-0.156785,-0.024912,0.029527
15.9400,-0.413914,-0.027765,0.029263
15.9500,-0.328946,-0.031479,0.028967
15.9600,-0.541343,-0.035831,0.028631
15.9700,-0.717780,-0.042127,0.028241
15.9800,-0.729162,-0.049361,0.027783
15.9900,-0.450282,-0.055258,0.027260
16.0000,-0.180804,-0.058414,0.026692
16.0100,0.062285,-0.059007,0.026105
16.0200,0.200267,-0.057694,0.025521
16.0300,0.329338,-0.055046,0.024958
16.0400,0.569182,-0.050553,0.024430
16.0500,0.651865,-0.044448,0.023955
16.0600,0.420926,-0.039084,0.023537
16.0700,0.501608,-0.034471,0.023169
16.0800,0.430067,-0.029813,0.022848
16.0900,0.158383,-0.026871,0.022564
16.1000,0.276455,-0.024696,0.022307
16.1100,0.113786,-0.022745,0.022069
16.1200,0.001763,-0.022168,0.021845
16.1300,-0.383401,-0.024076,0.021614
16.1400,-0.756292,-0.029774,0.021344
16.1500,-0.767316,-0.037392,0.021008
16.1600,-0.758646,-0.045022,0.020596
16.1700,-0.738769,-0.052509,0.020109
16.1800,-0.774753,-0.060077,0.019546
16.1900,-0.623164,-0.067066,0.018910
16.2000,-0.632091,-0.073343,0.018208
16.2100,-0.458313,-0.078795,0.017447
16.2200,-0.203323,-0.082103,0.016643
16.2300,-0.104320,-0.083641,0.015814
16.2400,0.016271,-0.084081,0.014976
16.2500,0.309127,-0.082454,0.014143
16.2600,0.240672,-0.079705,0.013332
16.2700,0.340202,-0.076801,0.012550
16.2800,0.335083,-0.073424,0.011798
16.2900,0.326723,-0.070115,0.011081
16.3000,0.482504,-0.066069,0.010400
16.3100,0.282478,-0.062244,0.009758
16.3200,0.302938,-0.059317,0.009150
16.3300,0.446433,-0.055570,0.008576
16.3400,0.600989,-0.050333,0.008046
16.3500,0.976423,-0.042446,0.007583
16.3600,1.026757,-0.032430,0.007208
16.3700,0.547141,-0.024561,0.006923
16.3800,0.434718,-0.019652,0.006702
16.3900,0.490269,-0.015027,0.006529
16.4000,0.387566,-0.010637,0.006400
16.4100,0.414539,-0.006627,0.006314
16.4200,0.281998,-0.003144,0.006265
16.4300,0.142777,-0.001020,0.006244
16.4400,-0.214967,-0.001381,0.006232
16.4500,-0.440946,-0.004661,0.006202
16.4600,-0.281196,-0.008272,0.006138
16.4700,-0.138851,-0.010372,0.006044
16.4800,-0.102500,-0.011579,0.005935
16.4900,-0.068961,-0.012436,0.005815
16.5000,0.141047,-0.012075,0.005692
16.5100,0.044676,-0.011147,0.005576
16.5200,-0.006896,-0.010958,0.005465
16.5300,-0.070447,-0.011345,0.005354
16.5400,-0.223865,-0.012816,0.005233
16.5500,-0.166533,-0.014768,0.005095
16.5600,0.008007,-0.015561,0.004943
16.5700,-0.098739,-0.016015,0.004786
16.5800,-0.041625,-0.016716,0.004622
16.5900,-0.011500,-0.016982,0.004453
16.6000,-0.108165,-0.017580,0.004281
16.6100,-0.015704,-0.018200,0.004102
16.6200,0.093337,-0.017811,0.003922
16.6300,0.034083,-0.017174,0.003747
16.6400,-0.051512,-0.017262,0.003575
16.6500,-0.064689,-0.017843,0.003399
16.6600,-0.191373,-0.019123,0.003214
16.6700,-0.294268,-0.021551,0.003011
16.6800,-0.358677,-0.024816,0.002779
16.6900,-0.365868,-0.028438,0.002513
16.7000,-0.377999,-0.032158,0.002210
16.7100,-0.066467,-0.034380,0.001877
16.7200,0.035964,-0.034533,0.001533
16.7300,0.150803,-0.033599,0.001192
16.7400,0.207635,-0.031807,0.000865
16.7500,0.475327,-0.028392,0.000564
16.7600,0.494453,-0.023543,0.000304
16.7700,0.459648,-0.018772,0.000093
16.7800,0.497191,-0.013988,-0.000071
16.7900,0.520275,-0.008901,-0.000186
16.8000,0.493864,-0.003830,-0.000249
16.8100,0.509907,0.001189,-0.000263
16.8200,0.510449,0.006290,-0.000225
16.8300,0.477763,0.011231,-0.000138
16.8400,0.156691,0.014404,-0.000009
16.8500,0.014091,0.015258,0.000139
16.8600,-0.120237,0.014727,0.000289
16.8700,-0.167034,0.013291,0.000429
16.8800,-0.099264,0.011959,0.000555
16.8900,-0.094750,0.010989,0.000670
16.9000,0.004760,0.010539,0.000778
16.9100,-0.149412,0.009816,0.000879
16.9200,-0.346700,0.007335,0.000965
16.9300,-0.420885,0.003497,0.001019
16.9400,-0.428743,-0.000751,0.001033
16.9500,-0.454189,-0.005165,0.001003
16.9600,-0.407552,-0.009474,0.000930
16.9700,-0.536670,-0.014195,0.000812
16.9800,-0.402878,-0.018893,0.000646
16.9900,-0.167272,-0.021744,0.000443
17.0000,-0.348195,-0.024321,0.000213
17.0100,-0.214163,-0.027133,-0.000044
17.0200,-0.049984,-0.028454,-0.000322
17.0300,0.130046,-0.028053,-0.000605
17.0400,0.169493,-0.026556,-0.000878
17.0500,0.082680,-0.025295,-0.001137
17.0600,0.086010,-0.024451,-0.001386
17.0700,0.155408,-0.023244,-0.001624
17.0800,0.191548,-0.021509,-0.001848
17.0900,0.346883,-0.018817,-0.002050
17.1000,0.439583,-0.014885,-0.002218
17.1100,0.366900,-0.010853,-0.002347
17.1200,0.523762,-0.006399,-0.002433
17.1300,0.474730,-0.001407,-0.002472
17.1400,0.240172,0.002168,-0.002468
17.1500,0.113361,0.003935,-0.002438
17.1600,-0.030645,0.004349,-0.002396
17.1700,-0.072877,0.003831,-0.002356
17.1800,-0.174835,0.002593,-0.002323
17.1900,-0.301298,0.000212,-0.002309
17.2000,-0.304127,-0.002815,-0.002322
17.2100,-0.423526,-0.006453,-0.002369
17.2200,-0.363194,-0.010387,-0.002453
17.2300,0.089657,-0.011755,-0.002564
17.2400,0.028299,-0.011165,-0.002678
17.2500,0.026131,-0.010893,-0.002789
17.2600,0.164370,-0.009940,-0.002893
17.2700,0.037896,-0.008929,-0.002987
17.2800,0.023581,-0.008621,-0.003075
17.2900,0.102387,-0.007992,-0.003158
17.3000,0.153109,-0.006714,-0.003231
17.3100,0.081540,-0.005541,-0.003293
17.3200,0.078174,-0.004742,-0.003344
17.3300,0.020074,-0.004251,-0.003389
17.3400,-0.291608,-0.005609,-0.003438
17.3500,-0.364999,-0.008892,-0.003511
17.3600,-0.269023,-0.012062,-0.003616
17.3700,-0.418304,-0.015498,-0.003753
17.3800,-0.586979,-0.020525,-0.003934
17.3900,-0.543776,-0.026179,-0.004167
17.4000,-0.449279,-0.031144,-0.004454
17.4100,-0.407127,-0.035426,-0.004787
17.4200,-0.312294,-0.039023,-0.005159
17.4300,-0.312764,-0.042148,-0.005565
17.4400,-0.278540,-0.045105,-0.006001
17.4500,-0.241323,-0.047704,-0.006465
17.4600,-0.054444,-0.049183,-0.006949
17.4700,0.008062,-0.049415,-0.007442
17.4800,0.217870,-0.048285,-0.007931
17.4900,0.225416,-0.046069,-0.008403
17.5000,0.108210,-0.044401,-0.008855
17.5100,0.032835,-0.043695,-0.009295
17.5200,0.038178,-0.043340,-0.009731
17.5300,0.022896,-0.043035,-0.010163
17.5400,-0.017162,-0.043006,-0.010593
17.5500,0.070602,-0.042739,-0.011021
17.5600,0.164152,-0.041565,-0.011443
17.5700,0.224396,-0.039623,-0.011849
17.5800,0.302397,-0.036989,-0.012232
17.5900,0.310700,-0.033923,-0.012587
17.6000,0.347129,-0.030634,-0.012909
17.6100,0.306172,-0.027368,-0.013199
17.6200,0.190345,-0.024885,-0.013461
17.6300,0.013068,-0.023868,-0.013704
17.6400,-0.031192,-0.023959,-0.013943
17.6500,-0.116329,-0.024696,-0.014187
17.6600,-0.137058,-0.025963,-0.014440
17.6700,-0.130251,-0.027300,-0.014706
17.6800,-0.071970,-0.028311,-0.014984
17.6900,-0.167120,-0.029506,-0.015274
17.7000,-0.250850,-0.031596,-0.015579
17.7100,-0.211457,-0.033908,-0.015907
17.7200,-0.166980,-0.035800,-0.016255
17.7300,-0.108157,-0.037175,-0.016620
17.7400,-0.031889,-0.037876,-0.016995
17.7500,0.009989,-0.037985,-0.017375
17.7600,-0.082206,-0.038346,-0.017756
17.7700,-0.010896,-0.038812,-0.018142
17.7800,0.060506,-0.038564,-0.018529
17.7900,0.161285,-0.037455,-0.018909
17.8000,0.102331,-0.036137,-0.019277
17.8100,0.055582,-0.035347,-0.019634
17.8200,0.153051,-0.034304,-0.019983
17.8300,0.346009,-0.031809,-0.020313
17.8400,0.284552,-0.028656,-0.020615
17.8500,0.334734,-0.025559,-0.020887
17.8600,0.286619,-0.022453,-0.021127
17.8700,0.328951,-0.019375,-0.021336
17.8800,0.355046,-0.015955,-0.021512
17.8900,0.292516,-0.012717,-0.021656
17.9000,0.242956,-0.010040,-0.021770
17.9100,0.306260,-0.007294,-0.021856
17.9200,0.312046,-0.004202,-0.021914
17.9300,0.277563,-0.001254,-0.021941
17.9400,0.252799,0.001398,-0.021940
17.9500,-0.020117,0.002561,-0.021920
17.9600,-0.010618,0.002408,-0.021896
17.9700,0.038349,0.002546,-0.021871
17.9800,-0.161731,0.001929,-0.021848
17.9900,-0.151308,0.000364,-0.021837
18.0000,-0.085873,-0.000822,-0.021839
18.0100,-0.245341,-0.002478,-0.021856
18.0200,-0.162916,-0.004519,-0.021891
18.0300,-0.059254,-0.005630,-0.021941
18.0400,-0.062732,-0.006240,-0.022001
18.0500,-0.093003,-0.007019,-0.022067
18.0600,-0.346447,-0.009216,-0.022148
18.0700,-0.551160,-0.013704,-0.022263
18.0800,-0.550877,-0.019214,-0.022427
18.0900,-0.589495,-0.024916,-0.022648
18.1000,-0.470878,-0.030218,-0.022924
18.1100,-0.470675,-0.034926,-0.023250
18.1200,-0.412577,-0.039342,-0.023621
18.1300,-0.415723,-0.043483,-0.024035
18.1400,-0.185498,-0.046489,-0.024485
18.1500,0.030091,-0.047267,-0.024954
18.1600,0.018311,-0.047024,-0.025425
18.1700,0.050080,-0.046683,-0.025894
18.1800,0.119370,-0.045835,-0.026356
18.1900,0.111780,-0.044680,-0.026809
18.2000,0.117451,-0.043533,-0.027250
18.2100,0.139054,-0.042251,-0.027679
18.2200,0.221404,-0.040449,-0.028092
18.2300,0.149986,-0.038592,-0.028487
18.2400,0.254274,-0.036570,-0.028863
18.2500,0.375267,-0.033423,-0.029213
18.2600,0.383743,-0.029628,-0.029528
18.2700,0.297399,-0.026222,-0.029808
18.2800,0.267891,-0.023395,-0.030056
18.2900,0.170308,-0.021204,-0.030279
18.3000,0.182317,-0.019441,-0.030482
18.3100,0.194790,-0.017556,-0.030667
18.3200,0.222931,-0.015467,-0.030832
18.3300,0.202035,-0.013342,-0.030976
18.3400,0.099666,-0.011834,-0.031102
18.3500,0.059635,-0.011037,-0.031216
18.3600,0.198682,-0.009746,-0.031320
18.3700,0.190669,-0.007799,-0.031408
18.3800,0.254604,-0.005573,-0.031475
18.3900,0.281158,-0.002894,-0.031517
18.4000,0.290547,-0.000035,-0.031532
18.4100,0.351234,0.003174,-0.031516
18.4200,0.359620,0.006728,-0.031467
18.4300,0.252243,0.009787,-0.031384
18.4400,0.148944,0.011793,-0.031276
18.4500,-0.035645,0.012360,-0.031155
18.4600,-0.090710,0.011728,-0.031035
18.4700,-0.062847,0.010960,-0.030922
18.4800,0.034867,0.010820,-0.030813
18.4900,-0.071361,0.010638,-0.030705
18.5000,-0.085650,0.009853,-0.030603
18.5100,0.008473,0.009467,-0.030506
18.5200,-0.065758,0.009180,-0.030413
18.5300,-0.030811,0.008698,-0.030324
18.5400,-0.133494,0.007876,-0.030241
18.5500,-0.209751,0.006160,-0.030171
18.5600,-0.100879,0.004607,-0.030117
18.5700,-0.020392,0.004000,-0.030074
18.5800,0.056029,0.004178,-0.030033
18.5900,0.096237,0.004940,-0.029987
18.6000,0.124949,0.006046,-0.029932
18.6100,0.175393,0.007547,-0.029864
18.6200,0.187454,0.009362,-0.029780
18.6300,0.180247,0.011200,-0.029677
18.6400,0.114425,0.012674,-0.029558
18.6500,0.271414,0.014603,-0.029421
18.6600,0.367140,0.017795,-0.029259
18.6700,0.412577,0.021694,-0.029062
18.6800,0.409846,0.025806,-0.028824
18.6900,0.322619,0.029469,-0.028548
18.7000,0.321563,0.032689,-0.028237
18.7100,0.206812,0.035331,-0.027897
18.7200,0.043205,0.036581,-0.027538
18.7300,-0.008119,0.036757,-0.027171
18.7400,-0.082650,0.036303,-0.026806
18.7500,-0.046006,0.035660,-0.026446
18.7600,-0.159171,0.034634,-0.026094
18.7700,-0.170969,0.032983,-0.025756
18.7800,-0.048006,0.031888,-0.025432
18.7900,0.116603,0.032231,-0.025111
18.8000,0.135304,0.033491,-0.024783
18.8100,0.096474,0.034650,-0.024442
18.8200,-0.041396,0.034925,-0.024094
18.8300,-0.155394,0.033941,-0.023750
18.8400,-0.084294,0.032743,-0.023416
18.8500,-0.108098,0.031781,-0.023094
18.8600,0.013127,0.031306,-0.022778
18.8700,0.037242,0.031558,-0.022464
18.8800,0.013489,0.031811,-0.022147
18.8900,-0.071911,0.031519,-0.021830
18.9000,-0.017656,0.031071,-0.021517
18.9100,-0.032814,0.030819,-0.021208
18.9200,0.113724,0.031224,-0.020898
18.9300,0.098167,0.032283,-0.020580
18.9400,0.018236,0.032865,-0.020255
18.9500,-0.040186,0.032755,-0.019926
18.9600,-0.130540,0.031902,-0.019603
18.9700,-0.337131,0.029563,-0.019296
18.9800,-0.350189,0.026127,-0.019017
18.9900,-0.215557,0.023298,-0.018770
19.0000,-0.097035,0.021735,-0.018545
19.0100,-0.010508,0.021197,-0.018330
19.0200,-0.017887,0.021055,-0.018119
19.0300,-0.083934,0.020546,-0.017911
19.0400,-0.041525,0.019919,-0.017709
19.0500,-0.088527,0.019269,-0.017513
19.0600,0.003433,0.018843,-0.017322
19.0700,0.061677,0.019169,-0.017132
19.0800,0.142817,0.020191,-0.016935
19.0900,0.126314,0.021537,-0.016727
19.1000,0.043574,0.022386,-0.016507
19.1100,0.024790,0.022728,-0.016282
19.1200,-0.017078,0.022767,-0.016054
19.1300,0.000525,0.022684,-0.015827
19.1400,0.153778,0.023455,-0.015596
19.1500,0.202482,0.025237,-0.015353
19.1600,0.235112,0.027425,-0.015089
19.1700,0.261524,0.029908,-0.014803
19.1800,0.159366,0.032012,-0.014493
19.1900,0.110768,0.033363,-0.014166
19.2000,0.182903,0.034831,-0.013825
19.2100,0.115766,0.036325,-0.013470
19.2200,0.035843,0.037083,-0.013103
19.2300,-0.027126,0.037126,-0.012731
19.2400,0.036421,0.037173,-0.012360
19.2500,0.060308,0.037656,-0.011986
19.2600,0.106436,0.038490,-0.011605
19.2700,0.034316,0.039194,-0.011217
19.2800,-0.077770,0.038977,-0.010826
19.2900,-0.132265,0.037926,-0.010441
19.3000,-0.120693,0.036662,-0.010068
19.3100,0.017877,0.036148,-0.009704
19.3200,0.051558,0.036495,-0.009341
19.3300,0.036083,0.036933,-0.008974
19.3400,0.128817,0.037757,-0.008601
19.3500,0.151271,0.039158,-0.008216
19.3600,0.158421,0.040706,-0.007817
19.3700,0.096653,0.041982,-0.007403
19.3800,0.005027,0.042490,-0.006981
19.3900,-0.087546,0.042078,-0.006558
19.4000,-0.040947,0.041435,-0.006140
19.4100,-0.025235,0.041104,-0.005728
19.4200,-0.002893,0.040964,-0.005317
19.4300,-0.058620,0.040656,-0.004909
19.4400,-0.142793,0.039649,-0.004508
19.4500,-0.217316,0.037848,-0.004120
19.4600,-0.250080,0.035511,-0.003753
19.4700,-0.315978,0.032681,-0.003413
19.4800,-0.237398,0.029914,-0.003100
19.4900,-0.142537,0.028015,-0.002810
19.5000,-0.161219,0.026496,-0.002537
19.5100,-0.127325,0.025053,-0.002280
