time_s,accel_corrected_m_s2,vel_m_s,disp_m
12.8700,-1.465992,0.159720,-0.004656
12.8800,-0.825720,0.148261,-0.003116
12.8900,-0.086136,0.143702,-0.001656
12.9000,-0.106187,0.142740,-0.000224
12.9100,0.004785,0.142233,0.001201
12.9200,2.050817,0.152511,0.002675
12.9300,2.229628,0.173913,0.004307
12.9400,2.224400,0.196183,0.006157
12.9500,1.875564,0.216683,0.008222
12.9600,1.524408,0.233683,0.010473
12.9700,1.558798,0.249099,0.012887
12.9800,1.147457,0.262630,0.015446
12.9900,0.918544,0.272960,0.018124
13.0000,0.716265,0.281134,0.020894
13.0100,-0.330278,0.283064,0.023715
13.0200,-1.159859,0.275614,0.026509
13.0300,-1.483058,0.262399,0.029199
13.0400,-1.575355,0.247107,0.031746
13.0500,-2.395907,0.227251,0.034118
13.0600,-3.464122,0.197951,0.036244
13.0700,-4.168329,0.159788,0.038033
13.0800,-4.679528,0.115549,0.039410
13.0900,-4.412919,0.070087,0.040338
13.1000,-3.056441,0.032740,0.040852
13.1100,-2.401509,0.005450,0.041043
13.1200,-1.714987,-0.015132,0.040994
13.1300,-1.133972,-0.029377,0.040772
13.1400,-0.394614,-0.037020,0.040440
13.1500,0.107946,-0.038453,0.040063
13.1600,0.256722,-0.036630,0.039687
13.1700,-0.297644,-0.036835,0.039320
13.1800,-0.123678,-0.038941,0.038941
13.1900,-0.148961,-0.040304,0.038545
13.2000,-0.501802,-0.043558,0.038125
13.2100,0.358931,-0.044272,0.037686
13.2200,0.959432,-0.037681,0.037276
13.2300,0.798630,-0.028890,0.036944
13.2400,0.924715,-0.020274,0.036698
13.2500,1.648602,-0.007407,0.036559
13.2600,1.358146,0.007627,0.036560
13.2700,1.038886,0.019612,0.036697
13.2800,0.369475,0.026654,0.036928
13.2900,-0.126878,0.027867,0.037201
13.3000,-0.340011,0.025532,0.037468
13.3100,-0.942349,0.019120,0.037691
13.3200,-0.745005,0.010684,0.037840
13.3300,-0.543153,0.004243,0.037915
13.3400,-0.416159,-0.000554,0.037933
13.3500,-0.326713,-0.004268,0.037909
13.3600,-0.584625,-0.008825,0.037843
13.3700,-1.517298,-0.019334,0.037703
13.3800,-1.336163,-0.033602,0.037438
13.3900,-0.984974,-0.045207,0.037044
13.4000,-0.667544,-0.053470,0.036550
13.4100,0.402680,-0.054794,0.036009
13.4200,0.369897,-0.050931,0.035481
13.4300,0.203498,-0.048064,0.034986
13.4400,-0.396489,-0.049029,0.034500
13.4500,-0.424085,-0.053132,0.033989
13.4600,-0.248259,-0.056494,0.033441
13.4700,-0.182782,-0.058649,0.032865
13.4800,0.166363,-0.058731,0.032279
13.4900,0.291258,-0.056443,0.031703
13.5000,-0.377660,-0.056875,0.031136
13.5100,0.388791,-0.056820,0.030568
13.5200,0.264443,-0.053553,0.030016
13.5300,-0.435149,-0.054407,0.029476
13.5400,-0.930631,-0.061236,0.028898
13.5500,-0.974393,-0.070761,0.028238
13.5600,-1.022463,-0.080745,0.027480
13.5700,-0.361398,-0.087664,0.026638
13.5800,-0.671434,-0.092829,0.025736
13.5900,-0.730087,-0.099836,0.024772
13.6000,-0.509645,-0.106035,0.023743
13.6100,-0.142101,-0.109294,0.022666
13.6200,-0.161407,-0.110811,0.021566
13.6300,0.430848,-0.109464,0.020464
13.6400,1.506543,-0.099777,0.019418
13.6500,1.298701,-0.085751,0.018491
13.6600,1.622464,-0.071145,0.017706
13.6700,1.654698,-0.054759,0.017077
13.6800,1.423844,-0.039366,0.016606
13.6900,1.428507,-0.025105,0.016284
13.7000,1.640064,-0.009762,0.016109
13.7100,1.807543,0.007476,0.016098
13.7200,2.388082,0.028454,0.016278
13.7300,2.076092,0.050775,0.016674
13.7400,1.577397,0.069043,0.017273
13.7500,1.527101,0.084565,0.018041
13.7600,1.003174,0.097216,0.018950
13.7700,0.520921,0.104837,0.019960
13.7800,0.740668,0.111145,0.021040
13.7900,0.921320,0.119455,0.022193
13.8000,0.584462,0.126984,0.023425
13.8100,0.393440,0.131873,0.024719
13.8200,0.067656,0.134179,0.026050
13.8300,0.297062,0.136002,0.027401
13.8400,0.145319,0.138214,0.028772
13.8500,-0.481622,0.136533,0.030145
13.8600,-1.205766,0.128096,0.031468
13.8700,-0.631456,0.118910,0.032703
13.8800,-0.402317,0.113741,0.033867
13.8900,-0.146578,0.110996,0.034990
13.9000,0.119097,0.110859,0.036100
13.9100,0.412539,0.113517,0.037222
13.9200,1.145285,0.121306,0.038396
13.9300,1.639483,0.135230,0.039678
13.9400,1.235339,0.149604,0.041103
13.9500,-0.016675,0.155698,0.042629
13.9600,-0.406404,0.153582,0.044175
13.9700,-0.409131,0.149504,0.045691
13.9800,-0.694897,0.143984,0.047158
13.9900,-0.698150,0.137019,0.048563
14.0000,-1.241331,0.127322,0.049885
14.0100,-1.919887,0.111516,0.051079
14.0200,-1.649201,0.093670,0.052105
14.0300,-1.871929,0.076064,0.052954
14.0400,-1.548554,0.058962,0.053629
14.0500,-1.276884,0.044835,0.054148
14.0600,-0.846816,0.034216,0.054543
14.0700,-1.011649,0.024924,0.054839
14.0800,-0.739712,0.016167,0.055044
14.0900,-0.592793,0.009505,0.055173
14.1000,-0.316919,0.004956,0.055245
14.1100,-0.075053,0.002996,0.055285
14.1200,0.195982,0.003601,0.055318
14.1300,0.437286,0.006767,0.055370
14.1400,0.023588,0.009072,0.055449
14.1500,-0.252281,0.007928,0.055534
14.1600,-0.379128,0.004771,0.055597
14.1700,-0.686809,-0.000559,0.055618
14.1800,-0.344004,-0.005713,0.055587
14.1900,-0.063724,-0.007751,0.055520
14.2000,0.438521,-0.005877,0.055452
14.2100,0.736261,-0.000003,0.055422
14.2200,0.508812,0.006222,0.055453
14.2300,0.121641,0.009374,0.055531
14.2400,0.172680,0.010846,0.055632
14.2500,-0.139544,0.011012,0.055742
14.2600,-0.389182,0.008368,0.055839
14.2700,-0.568410,0.003580,0.055898
14.2800,-0.543043,-0.001977,0.055906
14.2900,-0.248605,-0.005936,0.055867
14.3000,-0.599425,-0.010176,0.055786
14.3100,-1.164276,-0.018994,0.055640
14.3200,-0.972499,-0.029678,0.055397
14.3300,-0.411673,-0.036599,0.055066
14.3400,-0.053780,-0.038926,0.054688
14.3500,0.139935,-0.038495,0.054301
14.3600,0.366165,-0.035965,0.053929
14.3700,0.327017,-0.032499,0.053586
14.3800,0.097576,-0.030376,0.053272
14.3900,-0.073594,-0.030256,0.052969
14.4000,0.494704,-0.028151,0.052677
14.4100,0.275432,-0.024300,0.052414
14.4200,-0.473625,-0.025291,0.052166
14.4300,-0.434830,-0.029833,0.051891
14.4400,-0.486659,-0.034441,0.051569
14.4500,-0.547865,-0.039613,0.051199
14.4600,-0.282257,-0.043764,0.050782
14.4700,0.435263,-0.042999,0.050348
14.4800,0.683623,-0.037404,0.049946
14.4900,0.116367,-0.033404,0.049592
14.5000,-0.080300,-0.033224,0.049259
14.5100,0.022243,-0.033514,0.048926
14.5200,-0.012242,-0.033464,0.048591
14.5300,0.150047,-0.032775,0.048259
14.5400,0.205851,-0.030996,0.047941
14.5500,0.199669,-0.028968,0.047641
14.5600,0.011109,-0.027914,0.047356
14.5700,-0.452736,-0.030122,0.047066
14.5800,-0.975877,-0.037266,0.046729
14.5900,-1.480369,-0.049547,0.046295
14.6000,-1.470942,-0.064303,0.045726
14.6100,-1.118866,-0.077252,0.045018
14.6200,-0.556500,-0.085629,0.044204
14.6300,-0.133276,-0.089078,0.043330
14.6400,-0.067913,-0.090084,0.042434
14.6500,0.046623,-0.090191,0.041533
14.6600,0.026767,-0.089824,0.040633
14.6700,-0.000314,-0.089691,0.039735
14.6800,-0.273480,-0.091060,0.038832
14.6900,-0.038214,-0.092619,0.037913
14.7000,-0.434145,-0.094981,0.036975
14.7100,-1.312165,-0.103712,0.035982
14.7200,-1.348608,-0.117016,0.034878
14.7300,-1.513183,-0.131325,0.033636
14.7400,-1.396070,-0.145871,0.032250
14.7500,-0.735939,-0.156531,0.030738
14.7600,-1.012347,-0.165273,0.029129
14.7700,-1.086728,-0.175768,0.027424
14.7800,-0.647528,-0.184439,0.025623
14.7900,-0.789875,-0.191626,0.023743
14.8000,-0.623217,-0.198692,0.021791
14.8100,-0.554186,-0.204579,0.019775
14.8200,-0.150522,-0.208102,0.017712
14.8300,0.264564,-0.207532,0.015633
14.8400,0.532496,-0.203547,0.013578
14.8500,0.772854,-0.197020,0.011575
14.8600,1.401813,-0.186147,0.009659
14.8700,1.651171,-0.170882,0.007874
14.8800,1.786432,-0.153694,0.006251
14.8900,1.910207,-0.135211,0.004807
14.9000,1.884098,-0.116239,0.003550
14.9100,1.183539,-0.100901,0.002464
14.9200,0.922463,-0.090371,0.001507
14.9300,0.621478,-0.082651,0.000642
14.9400,1.055777,-0.074265,-0.000142
14.9500,0.877229,-0.064600,-0.000837
14.9600,0.628425,-0.057072,-0.001445
14.9700,0.467696,-0.051591,-0.001988
14.9800,0.345217,-0.047526,-0.002484
14.9900,0.276190,-0.044419,-0.002944
15.0000,0.680319,-0.039637,-0.003364
15.0100,0.765124,-0.032410,-0.003724
15.0200,1.012407,-0.023522,-0.004004
15.0300,1.121308,-0.012853,-0.004186
15.0400,0.571603,-0.004389,-0.004272
15.0500,0.949628,0.003217,-0.004278
15.0600,0.829455,0.012113,-0.004201
15.0700,0.790944,0.020215,-0.004039
15.0800,0.243058,0.025385,-0.003811
15.0900,0.136397,0.027282,-0.003548
15.1000,-0.110811,0.027410,-0.003275
15.1100,-0.230064,0.025706,-0.003009
15.1200,-0.494223,0.022084,-0.002770
15.1300,-0.800093,0.015613,-0.002582
15.1400,-0.914544,0.007039,-0.002468
15.1500,-0.900186,-0.002034,-0.002443
15.1600,-1.077494,-0.011923,-0.002513
15.1700,-0.680133,-0.020711,-0.002676
15.1800,-0.137358,-0.024798,-0.002904
15.1900,-0.133759,-0.026154,-0.003159
15.2000,-0.119376,-0.027420,-0.003426
15.2100,0.200503,-0.027014,-0.003699
15.2200,0.304704,-0.024488,-0.003956
15.2300,0.154682,-0.022191,-0.004189
15.2400,-0.051045,-0.021673,-0.004409
15.2500,-0.087304,-0.022365,-0.004629
15.2600,0.265883,-0.021472,-0.004848
15.2700,0.403937,-0.018123,-0.005046
15.2800,0.723684,-0.012484,-0.005199
15.2900,0.534425,-0.006194,-0.005293
15.3000,0.374502,-0.001649,-0.005332
15.3100,0.376470,0.002106,-0.005330
15.3200,0.435387,0.006165,-0.005288
15.3300,0.199524,0.009339,-0.005211
15.3400,-0.219417,0.009240,-0.005118
15.3500,-0.315545,0.006565,-0.005039
15.3600,-0.577543,0.002100,-0.004995
15.3700,-0.473972,-0.003158,-0.005001
15.3800,-0.348865,-0.007272,-0.005053
15.3900,-0.314897,-0.010591,-0.005142
15.4000,-0.691451,-0.015623,-0.005273
15.4100,-0.876074,-0.023460,-0.005469
15.4200,-0.827870,-0.031980,-0.005746
15.4300,0.214099,-0.035049,-0.006081
15.4400,0.342712,-0.032265,-0.006418
15.4500,0.308292,-0.029010,-0.006724
15.4600,0.234343,-0.026296,-0.007000
15.4700,-0.117612,-0.025713,-0.007260
15.4800,-0.282986,-0.027716,-0.007528
15.4900,0.182969,-0.028216,-0.007807
15.5000,-0.183085,-0.028216,-0.008089
15.5100,0.055434,-0.028855,-0.008375
15.5200,0.161464,-0.027770,-0.008658
15.5300,-0.091869,-0.027422,-0.008934
15.5400,-0.288141,-0.029322,-0.009218
15.5500,-0.274045,-0.032133,-0.009525
15.5600,0.106024,-0.032973,-0.009850
15.5700,-0.106843,-0.032977,-0.010180
15.5800,-0.143768,-0.034230,-0.010516
15.5900,0.176236,-0.034068,-0.010858
15.6000,0.429678,-0.031039,-0.011183
15.6100,0.114349,-0.028318,-0.011480
15.6200,-0.156094,-0.028527,-0.011764
15.6300,0.130957,-0.028653,-0.012050
15.6400,0.299958,-0.026498,-0.012326
15.6500,-0.019870,-0.025098,-0.012584
15.6600,-0.083692,-0.025616,-0.012837
15.6700,0.165403,-0.025207,-0.013092
15.6800,0.135822,-0.023701,-0.013336
15.6900,0.370479,-0.021169,-0.013560
15.7000,0.730788,-0.015663,-0.013745
15.7100,0.424278,-0.009888,-0.013872
15.7200,0.366121,-0.005936,-0.013951
15.7300,-0.156399,-0.004887,-0.014006
15.7400,-0.597290,-0.008656,-0.014073
15.7500,-0.406691,-0.013676,-0.014185
15.7600,-0.657993,-0.018999,-0.014348
15.7700,-0.462110,-0.024599,-0.014566
15.7800,0.006604,-0.026877,-0.014824
15.7900,0.277527,-0.025456,-0.015085
15.8000,0.414979,-0.021994,-0.015323
15.8100,0.351978,-0.018159,-0.015523
15.8200,-0.040749,-0.016603,-0.015697
15.8300,0.033529,-0.016639,-0.015863
15.8400,0.266080,-0.015141,-0.016022
15.8500,0.157089,-0.013025,-0.016163
15.8600,0.050212,-0.011989,-0.016288
15.8700,0.495410,-0.009260,-0.016394
15.8800,0.686574,-0.003351,-0.016458
15.8900,0.910789,0.004636,-0.016451
15.9000,1.043690,0.014409,-0.016356
15.9100,0.841892,0.023837,-0.016165
15.9200,0.696626,0.031529,-0.015888
15.9300,0.768365,0.038854,-0.015536
15.9400,1.222323,0.048808,-0.015098
15.9500,0.933364,0.059586,-0.014556
15.9600,0.863884,0.068572,-0.013915
15.9700,0.574527,0.075764,-0.013193
15.9800,0.462285,0.080948,-0.012410
15.9900,0.471766,0.085619,-0.011577
16.0000,0.158167,0.088768,-0.010705
16.0100,0.035637,0.089737,-0.009812
16.0200,0.021537,0.090023,-0.008913
16.0300,-0.140280,0.089429,-0.008016
16.0400,-0.329765,0.087079,-0.007134
16.0500,-0.234847,0.084256,-0.006277
16.0600,-0.158735,0.082288,-0.005444
16.0700,0.236484,0.082677,-0.004619
16.0800,0.482162,0.086270,-0.003775
16.0900,0.367494,0.090518,-0.002891
16.1000,0.437232,0.094542,-0.001965
16.1100,0.135674,0.097407,-0.001006
16.1200,0.142625,0.098798,-0.000025
16.1300,-0.430836,0.097357,0.000956
16.1400,-0.891075,0.090748,0.001897
16.1500,-1.244966,0.080067,0.002751
16.1600,-0.934509,0.069170,0.003497
16.1700,-0.771447,0.060640,0.004146
16.1800,-0.812210,0.052722,0.004713
16.1900,-1.135809,0.042982,0.005191
16.2000,-0.608394,0.034261,0.005577
16.2100,-0.286785,0.029785,0.005898
16.2200,0.218657,0.029444,0.006194
16.2300,0.516971,0.033122,0.006507
16.2400,0.808250,0.039748,0.006871
16.2500,0.901647,0.048298,0.007311
16.2600,1.052885,0.058071,0.007843
16.2700,1.001076,0.068340,0.008475
16.2800,0.814769,0.077420,0.009204
16.2900,0.597427,0.084481,0.010013
16.3000,0.142571,0.088181,0.010877
16.3100,-0.144970,0.088169,0.011758
16.3200,-0.204229,0.086423,0.012631
16.3300,-0.361187,0.083596,0.013482
16.3400,-0.434885,0.079615,0.014298
16.3500,-0.288916,0.075996,0.015076
16.3600,0.019602,0.074650,0.015829
16.3700,-0.010980,0.074693,0.016576
16.3800,-0.041255,0.074432,0.017321
16.3900,0.202265,0.075237,0.018070
16.4000,0.150433,0.077000,0.018831
16.4100,0.194286,0.078724,0.019609
16.4200,0.367461,0.081532,0.020411
16.4300,0.199080,0.084365,0.021240
16.4400,-0.313466,0.083793,0.022081
16.4500,-0.564673,0.079403,0.022897
16.4600,-0.137477,0.075892,0.023673
16.4700,-0.116290,0.074623,0.024426
16.4800,-0.387444,0.072104,0.025160
16.4900,-0.355981,0.068387,0.025862
16.5000,0.007850,0.066646,0.026537
16.5100,-0.107108,0.066150,0.027201
16.5200,0.065505,0.065942,0.027862
16.5300,0.033149,0.066435,0.028524
16.5400,-0.016572,0.066518,0.029188
16.5500,0.064652,0.066759,0.029855
16.5600,0.083487,0.067499,0.030526
16.5700,0.075368,0.068294,0.031205
16.5800,-0.017363,0.068584,0.031889
16.5900,0.026121,0.068628,0.032575
16.6000,0.177802,0.069647,0.033267
16.6100,-0.113535,0.069968,0.033965
16.6200,-0.305938,0.067871,0.034654
16.6300,-0.270670,0.064988,0.035318
16.6400,-0.558171,0.060844,0.035947
16.6500,-0.492513,0.055590,0.036530
16.6600,-0.326917,0.051493,0.037065
16.6700,-0.152887,0.049094,0.037568
16.6800,-0.170041,0.047480,0.038051
16.6900,0.159337,0.047426,0.038525
16.7000,0.148472,0.048965,0.039007
16.7100,-0.136030,0.049027,0.039497
16.7200,-0.325549,0.046720,0.039976
16.7300,-0.313171,0.043526,0.040427
16.7400,-0.471678,0.039602,0.040843
16.7500,-0.401536,0.035236,0.041217
16.7600,-0.366997,0.031393,0.041550
16.7700,0.066533,0.029891,0.041857
16.7800,0.272273,0.031585,0.042164
16.7900,0.475804,0.035325,0.042499
16.8000,0.262490,0.039016,0.042870
16.8100,0.604510,0.043351,0.043282
16.8200,0.542202,0.049085,0.043744
16.8300,0.365191,0.053622,0.044258
16.8400,0.458336,0.057740,0.044815
16.8500,0.248213,0.061272,0.045410
16.8600,-0.140354,0.061812,0.046025
16.8700,-0.305872,0.059581,0.046632
16.8800,-0.540204,0.055350,0.047207
16.8900,-0.448391,0.050407,0.047736
16.9000,-0.871410,0.043808,0.048207
16.9100,-0.980365,0.034549,0.048598
16.9200,-1.069961,0.024298,0.048893
16.9300,-0.841230,0.014742,0.049088
16.9400,-0.594617,0.007563,0.049199
16.9500,-0.542541,0.001877,0.049247
16.9600,-0.576290,-0.003717,0.049237
16.9700,-0.483208,-0.009015,0.049174
16.9800,-0.448885,-0.013675,0.049060
16.9900,-0.301301,-0.017426,0.048905
17.0000,-0.201692,-0.019941,0.048718
17.0100,-0.230451,-0.022102,0.048508
17.0200,-0.194429,-0.024226,0.048276
17.0300,-0.029775,-0.025347,0.048028
17.0400,0.097597,-0.025008,0.047776
17.0500,0.094516,-0.024048,0.047531
17.0600,0.118477,-0.022983,0.047296
17.0700,0.081496,-0.021983,0.047071
17.0800,0.557757,-0.018787,0.046867
17.0900,0.703719,-0.012479,0.046711
17.1000,0.703676,-0.005442,0.046621
17.1100,0.488013,0.000516,0.046597
17.1200,0.331836,0.004615,0.046622
17.1300,0.330434,0.007927,0.046685
17.1400,0.326605,0.011212,0.046781
17.1500,0.117597,0.013433,0.046904
17.1600,-0.315220,0.012445,0.047033
17.1700,-0.497927,0.008379,0.047138
17.1800,-0.515206,0.003313,0.047196
17.1900,-0.621868,-0.002372,0.047201
17.2000,-0.421413,-0.007588,0.047151
17.2100,-0.404783,-0.011719,0.047054
17.2200,-0.372460,-0.015606,0.046918
17.2300,-0.458308,-0.019759,0.046741
17.2400,-0.498577,-0.024544,0.046519
17.2500,-0.483691,-0.029455,0.046249
17.2600,-0.525947,-0.034503,0.045930
17.2700,-0.316295,-0.038715,0.045564
17.2800,-0.270899,-0.041651,0.045162
17.2900,-0.432509,-0.045168,0.044728
17.3000,-0.557836,-0.050119,0.044251
17.3100,-0.349963,-0.054658,0.043727
17.3200,-0.456935,-0.058693,0.043161
17.3300,-0.515379,-0.063554,0.042549
17.3400,-0.543346,-0.068848,0.041887
17.3500,-0.497008,-0.074050,0.041173
17.3600,-0.228608,-0.077678,0.040414
17.3700,-0.202057,-0.079831,0.039627
17.3800,-0.049035,-0.081087,0.038822
17.3900,0.423233,-0.079216,0.038021
17.4000,0.524950,-0.074475,0.037252
17.4100,0.562521,-0.069037,0.036534
17.4200,0.446554,-0.063992,0.035869
17.4300,0.279145,-0.060363,0.035248
17.4400,0.290171,-0.057517,0.034658
17.4500,0.413231,-0.054000,0.034101
17.4600,0.334254,-0.050262,0.033579
17.4700,0.219852,-0.047492,0.033091
17.4800,0.287936,-0.044953,0.032628
17.4900,0.370211,-0.041662,0.032195
17.5000,0.358011,-0.038021,0.031797
17.5100,0.613383,-0.033164,0.031441
17.5200,0.449236,-0.027851,0.031136
17.5300,0.394322,-0.023633,0.030878
17.5400,0.317185,-0.020076,0.030660
17.5500,0.450252,-0.016239,0.030478
17.5600,0.501944,-0.011478,0.030340
17.5700,0.400342,-0.006966,0.030247
17.5800,0.332485,-0.003302,0.030196
17.5900,0.257376,-0.000353,0.030178
17.6000,0.341994,0.002644,0.030189
17.6100,0.323563,0.005972,0.030232
17.6200,0.162183,0.008401,0.030304
17.6300,0.042162,0.009422,0.030393
17.6400,0.006626,0.009666,0.030489
17.6500,0.061207,0.010005,0.030587
17.6600,0.149294,0.011058,0.030692
17.6700,0.077661,0.012193,0.030809
17.6800,0.014906,0.012656,0.030933
17.6900,0.125662,0.013358,0.031063
17.7000,0.092670,0.014450,0.031202
17.7100,0.192244,0.015875,0.031354
17.7200,0.060637,0.017139,0.031519
17.7300,-0.006999,0.017407,0.031691
17.7400,0.026986,0.017507,0.031866
17.7500,0.228228,0.018783,0.032048
17.7600,0.207908,0.020964,0.032246
17.7700,0.343290,0.023720,0.032470
17.7800,0.404245,0.027458,0.032726
17.7900,0.250362,0.030731,0.033017
17.8000,0.218689,0.033076,0.033336
17.8100,0.330490,0.035822,0.033680
17.8200,0.248134,0.038715,0.034053
17.8300,0.124690,0.040579,0.034449
17.8400,0.291502,0.042660,0.034865
17.8500,0.361449,0.045925,0.035308
17.8600,0.425774,0.049861,0.035787
17.8700,0.346663,0.053723,0.036305
17.8800,0.254394,0.056728,0.036857
17.8900,0.055519,0.058278,0.037432
17.9000,0.111124,0.059111,0.038019
17.9100,-0.161504,0.058859,0.038609
17.9200,-0.254583,0.056779,0.039187
17.9300,-0.512040,0.052946,0.039736
17.9400,-0.709178,0.046840,0.040235
17.9500,-0.580435,0.040392,0.040671
17.9600,-0.745412,0.033762,0.041042
17.9700,-0.764130,0.026215,0.041342
17.9800,-0.539712,0.019695,0.041571
17.9900,-0.462941,0.014682,0.041743
18.0000,-0.353617,0.010599,0.041870
18.0100,-0.309266,0.007285,0.041959
18.0200,-0.352172,0.003978,0.042015
18.0300,-0.264472,0.000894,0.042040
18.0400,-0.113536,-0.000996,0.042039
18.0500,0.052848,-0.001299,0.042028
18.0600,-0.085530,-0.001462,0.042014
18.0700,-0.131958,-0.002550,0.041994
18.0800,-0.280592,-0.004613,0.041958
18.0900,-0.406703,-0.008049,0.041895
18.1000,-0.290357,-0.011534,0.041797
18.1100,-0.238490,-0.014179,0.041668
18.1200,-0.308750,-0.016915,0.041513
18.1300,-0.166078,-0.019289,0.041332
18.1400,0.015553,-0.020042,0.041135
18.1500,0.129830,-0.019315,0.040938
18.1600,0.062768,-0.018352,0.040750
18.1700,0.057266,-0.017752,0.040569
18.1800,-0.140343,-0.018167,0.040390
18.1900,-0.052212,-0.019130,0.040203
18.2000,-0.015241,-0.019467,0.040010
18.2100,-0.028438,-0.019685,0.039815
18.2200,0.011401,-0.019771,0.039617
18.2300,-0.014920,-0.019788,0.039420
18.2400,0.025837,-0.019734,0.039222
18.2500,0.121754,-0.018996,0.039028
18.2600,0.292682,-0.016923,0.038849
18.2700,0.233797,-0.014291,0.038693
18.2800,0.501151,-0.010616,0.038568
18.2900,0.615455,-0.005033,0.038490
18.3000,0.523720,0.000663,0.038468
18.3100,0.560327,0.006083,0.038502
18.3200,0.456884,0.011169,0.038588
18.3300,0.468631,0.015797,0.038723
18.3400,0.379867,0.020039,0.038902
18.3500,0.222392,0.023050,0.039117
18.3600,0.017897,0.024252,0.039354
18.3700,-0.027983,0.024201,0.039596
18.3800,-0.129128,0.023416,0.039834
18.3900,-0.409196,0.020724,0.040055
18.4000,-0.539803,0.015979,0.040239
18.4100,-0.642267,0.010069,0.040369
18.4200,-0.597599,0.003869,0.040438
18.4300,-0.392986,-0.001083,0.040452
18.4400,-0.361787,-0.004857,0.040423
18.4500,-0.302585,-0.008179,0.040358
18.4600,-0.142445,-0.010404,0.040265
18.4700,0.128328,-0.010475,0.040160
18.4800,0.241094,-0.008628,0.040065
18.4900,0.122400,-0.006810,0.039988
18.5000,0.210708,-0.005145,0.039928
18.5100,0.168181,-0.003250,0.039886
18.5200,0.141429,-0.001702,0.039861
18.5300,0.120187,-0.000394,0.039851
18.5400,-0.007108,0.000171,0.039849
18.5500,-0.066460,-0.000197,0.039849
18.5600,-0.114300,-0.001100,0.039843
18.5700,-0.164770,-0.002496,0.039825
18.5800,-0.251278,-0.004576,0.039789
18.5900,-0.332716,-0.007496,0.039729
18.6000,-0.124101,-0.009780,0.039643
18.6100,0.102524,-0.009888,0.039544
18.6200,0.043522,-0.009158,0.039449
18.6300,0.135505,-0.008263,0.039362
18.6400,0.065194,-0.007259,0.039284
18.6500,0.007757,-0.006894,0.039214
18.6600,0.096556,-0.006373,0.039147
18.6700,0.070572,-0.005537,0.039088
18.6800,-0.116014,-0.005764,0.039031
18.6900,-0.193202,-0.007310,0.038966
18.7000,-0.316913,-0.009861,0.038880
18.7100,-0.434987,-0.013621,0.038763
18.7200,-0.415939,-0.017875,0.038605
18.7300,-0.335975,-0.021635,0.038408
18.7400,-0.163459,-0.024132,0.038179
18.7500,-0.113265,-0.025516,0.037931
18.7600,-0.120146,-0.026683,0.037670
18.7700,-0.072541,-0.027646,0.037398
18.7800,0.050405,-0.027757,0.037121
18.7900,0.067145,-0.027169,0.036846
18.8000,0.153165,-0.026067,0.036580
18.8100,0.122273,-0.024690,0.036326
18.8200,0.149068,-0.023334,0.036086
18.8300,0.206786,-0.021554,0.035862
18.8400,0.258580,-0.019227,0.035658
18.8500,0.142021,-0.017224,0.035476
18.8600,0.055309,-0.016238,0.035308
18.8700,0.026774,-0.015827,0.035148
18.8800,-0.125605,-0.016321,0.034987
18.8900,-0.295499,-0.018427,0.034813
18.9000,-0.159554,-0.020702,0.034618
18.9100,-0.109015,-0.022045,0.034404
18.9200,-0.103832,-0.023109,0.034178
18.9300,-0.074234,-0.024000,0.033943
18.9400,-0.135084,-0.025046,0.033698
18.9500,-0.242160,-0.026932,0.033438
18.9600,-0.247364,-0.029380,0.033156
18.9700,-0.198436,-0.031609,0.032851
18.9800,-0.199436,-0.033598,0.032525
18.9900,-0.141554,-0.035303,0.032181
19.0000,-0.193430,-0.036978,0.031819
19.0100,-0.223428,-0.039063,0.031439
19.0200,-0.055656,-0.040458,0.031041
19.0300,0.064666,-0.040413,0.030637
19.0400,0.011549,-0.040032,0.030235
19.0500,-0.066250,-0.040305,0.029833
19.0600,-0.095333,-0.041113,0.029426
19.0700,-0.212994,-0.042655,0.029007
19.0800,-0.178658,-0.044613,0.028571
19.0900,-0.023723,-0.045625,0.028120
19.1000,-0.003273,-0.045760,0.027663
19.1100,-0.163142,-0.046592,0.027201
19.1200,-0.235017,-0.048583,0.026725
19.1300,-0.075052,-0.050133,0.026231
19.1400,0.125839,-0.049879,0.025731
19.1500,0.081128,-0.048845,0.025238
19.1600,0.135277,-0.047763,0.024755
19.1700,0.076974,-0.046701,0.024282
19.1800,0.103012,-0.045801,0.023820
19.1900,0.133325,-0.044620,0.023368
19.2000,0.095323,-0.043476,0.022927
19.2100,0.014111,-0.042929,0.022495
19.2200,-0.053250,-0.043125,0.022065
19.2300,-0.028998,-0.043536,0.021632
19.2400,0.003643,-0.043663,0.021196
19.2500,0.089244,-0.043199,0.020761
19.2600,-0.015248,-0.042829,0.020331
19.2700,0.100561,-0.042402,0.019905
19.2800,0.055203,-0.041623,0.019485
19.2900,0.052199,-0.041086,0.019071
19.3000,-0.017833,-0.040914,0.018661
19.3100,0.006284,-0.040972,0.018252
19.3200,0.157334,-0.040154,0.017846
19.3300,0.291065,-0.037912,0.017456
19.3400,0.280216,-0.035056,0.017091
19.3500,0.184463,-0.032732,0.016752
19.3600,0.182820,-0.030896,0.016434
19.3700,-0.008764,-0.030025,0.016130
19.3800,-0.227735,-0.031208,0.015823
19.3900,-0.244714,-0.033570,0.015499
19.4000,-0.310498,-0.036346,0.015150
19.4100,-0.352088,-0.039659,0.014770
19.4200,-0.364676,-0.043243,0.014355
